"user","viz","speed","difficulty"
"cngZsBZX5N9fjXp9i","map",44.734,"hard"
"d5beoXxKBdTu4Jdn7","map",43.79475,"hard"
"dACHxFDBRPwvDYFrD","map",72.38825,"hard"
"dj6j7dNuabvZYM7qf","map",37.4115,"hard"
"e572swucWvLEMxmWH","map",38.2895,"hard"
"iD2k42rucGqSihRyD","map",103.46175,"hard"
"jXvgedbwf2zPTFvMz","map",74.0565,"hard"
"mcBBdABuErZtd5SQt","map",41.6815,"hard"
"mow3tQCjYGvuuJtM9","map",13.95875,"hard"
"nDxPzaK8WbyEDQbSL","map",84.64275,"hard"
"o8h2y3NSZ3TiFmEuA","map",52.71025,"hard"
"oZgA7zMzJYw8w7i2K","map",39.4985,"hard"
"p4EgJtcC9FFTXFYj4","map",59.173,"hard"
"pFGds9sCShxFpigme","map",77.38075,"hard"
"pNpPxpSZf4kRk7Pwf","map",76.43625,"hard"
"pbchkZEmGwsfjhJMe","map",21.79925,"hard"
"pn5HHxd2JYRfeeTq2","map",58.3475,"hard"
"4LNR8zsfngckTHwgs","dots",36.44,"hard"
"4Z4hJFxsL4vtRWGqv","dots",56.094,"hard"
"4b8y692Tb8BxsK8Lm","dots",42.68,"hard"
"4bHzrqd3Kx4nAQDTg","dots",63.5865,"hard"
"4cekzyN5zuwojmnci","dots",29.19375,"hard"
"5qxdMLFYgbsEGJ9tD","dots",67.21175,"hard"
"75QZK5nw8m4DfumgR","dots",62.03975,"hard"
"77KtRQutp99JMKJwD","dots",84.76225,"hard"
"7GXgCz7Go95qTbRce","dots",95.32225,"hard"
"BnbtFpPvRuYfAdpYN","dots",38.3555,"hard"
"CA5xS7Nq56pMioKzB","dots",38.21975,"hard"
"EEmWu4X3YQuDbErED","dots",54.9285,"hard"
"Gt2GxvdyBNaPGqcmE","dots",37.15875,"hard"
"HjdLX33xpiCLh75mZ","dots",22.516,"hard"
"J4bRPSnhTfc7sQA2Y","dots",38.305,"hard"
"JHcaqTgSWv8ht7Zch","dots",100.80325,"hard"
"JXd3L2ZAaKk93vqf5","dots",41.17,"hard"
"KTpX2Ch4kDTYCpREs","dots",74.30975,"hard"
"Lf34EiiyFH9v4earA","dots",55.9245,"hard"
"P5CXiwPHSyYMAnZ9q","dots",31.42175,"hard"
"PPTDwWFB3x89cfJ62","dots",60.11325,"hard"
"PYZKwDh6EPsmXCwBH","dots",97.3555,"hard"
"Q7tqY7v3qTCTZpPov","dots",31.87925,"hard"
"QC5CAtSGLrMGWoddJ","dots",81.4865,"hard"
"QmYRG24m67s3RZ2hA","dots",73.45525,"hard"
"QzcrKqfgWMxPHbBGu","dots",109.137,"hard"
"RsBSQPq8gPAy9GRyY","dots",38.26175,"hard"
"RynsssJY5QArKkYwL","dots",46.7125,"hard"
"T3Awsz2mJfufhe2To","dots",70.14475,"hard"
"TvjgdQiSWYAmJvKcK","dots",44.1335,"hard"
"XPArDBGapfrz4N45c","dots",68.431,"hard"
"Y3CgSbxKHxqyGsgCd","dots",27.74675,"hard"
"YNDbrrFTtu6a9mksv","dots",86.0995,"hard"
"aPayCz3H3CxXSvQ88","dots",66.58425,"hard"
"bZ48dWnRzW4x8Z27C","dots",46.957,"hard"
"bdoFcNS8GmtufccH3","dots",27.0335,"hard"
"becdkK7sXapRRALWn","dots",40.6665,"hard"
"dNFwJXrFfoWxjrLD8","dots",18.517,"hard"
"do6WBMEkF4c69LoCY","dots",28.10175,"hard"
"dxzbcACHmXmH32crW","dots",51.93975,"hard"
"eWfxHMR4f2ZwbivAc","dots",48.16275,"hard"
"es47YwR3cjiG8zN5Q","dots",28.16825,"hard"
"fit2d2FdLfjtTFFXi","dots",28.124,"hard"
"jFLTvdMXkduoZ5FWq","dots",31.79475,"hard"
"k4WaCsMwLW5HgfsWH","dots",53.59775,"hard"
"k7CaR8sHMRoGWRE8s","dots",59.45,"hard"
"kLKvgkXFiMTsyG6x9","dots",81.97575,"hard"
"kbpbErs3ntivuaXo5","dots",69.53525,"hard"
"n2PHs2jYdgzP984df","dots",77.59375,"hard"
"oB78DWRH65xKAh7iX","dots",52.90575,"hard"
"onfiXnMn5crvkJhmp","dots",50.46775,"hard"
"orznAgq52iPAZW2Gj","dots",71.1995,"hard"
"pTWdiRycrFuEM7Msx","dots",87.255,"hard"
"q4BeJcAgJScQrDshx","dots",76.4505,"hard"
"qPeYLf7hGCaX9PccK","dots",70.52025,"hard"
"qmmwXtpiAC6Cv7PEB","dots",36.80275,"hard"
"qu7BoNB8B2jM96Tce","dots",45.9825,"hard"
"r2Zi8nWky4RAJxPvf","dots",51.76425,"hard"
"rJN3dky3R9Gx7AMG4","dots",43.6585,"hard"
